learning_rule,seed,epoch,replay_loss,validation_loss
gradient_descent,42,58,0.3792465539035407,0.29756191740943383
gradient_descent,42,59,0.3394905068590106,0.29738492891970625
gradient_descent,42,60,0.4129569177997157,0.2971440272313739
gradient_descent,42,61,0.3820641873106808,0.29697107144866175
gradient_descent,42,62,0.49665267153827924,0.29661737300629193
gradient_descent,42,63,0.2744564884965176,0.29640323636107996
gradient_descent,42,64,0.32439873651425044,0.2962059576580673
gradient_descent,42,65,0.3116336313284358,0.2960178515757859
gradient_descent,42,66,0.2928788594741667,0.29587844787474094
gradient_descent,42,67,0.30496149655890814,0.29571805793875794
gradient_descent,42,68,0.3757160836163129,0.2954304820782443
gradient_descent,42,69,0.3553248161329744,0.29516876094549743
gradient_descent,42,70,0.43493120248210765,0.29487993852750083
gradient_descent,42,71,0.319199091764824,0.29469049917945483
gradient_descent,42,72,0.21492770593551763,0.29458497120466093
gradient_descent,42,73,0.2314450147289894,0.2944336531118994
gradient_descent,42,74,0.3035288655216723,0.2942698481379602
gradient_descent,42,75,0.259363772948525,0.29414213762447183
gradient_descent,42,76,0.26938295682268265,0.29398814937672396
gradient_descent,42,77,0.36600993015337835,0.2938350066691605
gradient_descent,42,78,0.37448180892975413,0.2936344578662542
gradient_descent,42,79,0.38628067978097025,0.29343676288364945
gradient_descent,42,80,0.257731322577719,0.2932688550498215
gradient_descent,42,81,0.3400767394932691,0.29306148052036374
gradient_descent,42,82,0.34907635515055846,0.2928116303396321
gradient_descent,42,83,0.35538547717166746,0.292565629039914
gradient_descent,42,84,0.2747794271413263,0.2924105439269688
gradient_descent,42,85,0.2941246792841822,0.29220954644698915
gradient_descent,42,86,0.28364040432311177,0.2920284781350168
gradient_descent,42,87,0.38693555369843413,0.2917971110336691
gradient_descent,42,88,0.328861801082723,0.29156693524444055
gradient_descent,42,89,0.3658817577958038,0.29139027557931035
gradient_descent,42,90,0.34905667480082575,0.2911798203844963
gradient_descent,42,91,0.4145795492348041,0.290943951967193
gradient_descent,42,92,0.28082977878314724,0.29070694044301765
gradient_descent,42,93,0.35950051046233555,0.29049027100294805
gradient_descent,42,94,0.28682623715803607,0.2903324604833373
gradient_descent,42,95,0.3404738978439902,0.29013531646921353
gradient_descent,42,96,0.23723282426492476,0.2899792109108406
gradient_descent,42,97,0.30482981431748246,0.2897815097152054
gradient_descent,42,98,0.34174606152871984,0.2895544774016208
gradient_descent,42,99,0.25115689279285613,0.2894094783832598
gradient_descent,42,100,0.36107309070677507,0.28920053291856823
gradient_descent,42,101,0.27419376172031074,0.2889897157495417
gradient_descent,42,102,0.29087932846355324,0.2888357301319826
gradient_descent,42,103,0.3007673820754343,0.28865522109174235
gradient_descent,42,104,0.2998838496746613,0.2885100462801982
gradient_descent,42,105,0.3346441300969554,0.2883431537240479
gradient_descent,42,106,0.3568475563403454,0.28811261165568997
gradient_descent,42,107,0.3457121981799921,0.28787506072164604
gradient_descent,42,108,0.33873659799431166,0.2876870570397095
gradient_descent,42,109,0.315663434499022,0.2875040444659138
gradient_descent,42,110,0.2500103310671212,0.2873463501686758
gradient_descent,42,111,0.3181157160118939,0.28717959957175176
gradient_descent,42,112,0.3199447495839145,0.28697054801980093
gradient_descent,42,113,0.30562015234185913,0.2867453647222951
gradient_descent,42,114,0.3688390102191539,0.28657392162443013
gradient_descent,42,115,0.3279391913162727,0.28646146360675107
gradient_descent,42,116,0.31956737326668994,0.28634126866578835
gradient_descent,42,117,0.31556399968856447,0.2861275339865059
gradient_descent,42,118,0.27780271075685015,0.28597165565629135
gradient_descent,42,119,0.3245104640410517,0.2857970676903535
gradient_descent,42,120,0.2920005516617876,0.28561876653051593
gradient_descent,42,121,0.41916905611877836,0.2853932055326297
gradient_descent,42,122,0.28542817232868434,0.2852484214706593
gradient_descent,42,123,0.23431267982812287,0.2851086502704231
gradient_descent,42,124,0.2280106603411757,0.2849833035159517
gradient_descent,42,125,0.2911865325398134,0.28484214879076014
gradient_descent,42,126,0.2835157466882298,0.28469025297886696
gradient_descent,42,127,0.2880864092116404,0.28452324405945795
gradient_descent,42,128,0.31440965877114474,0.28428430719913583
gradient_descent,42,129,0.318841180821428,0.2840999856456265
gradient_descent,42,130,0.321861696189064,0.28393446184268484
gradient_descent,42,131,0.3872501334378771,0.28370137510288224
gradient_descent,42,132,0.25649085080202766,0.2835647649764134
gradient_descent,42,133,0.24369032954928008,0.2834375683048148
gradient_descent,42,134,0.2958971423818758,0.28327856310342
gradient_descent,42,135,0.28046474084040124,0.2831237801707011
gradient_descent,42,136,0.3060460890838546,0.2829152236087434
gradient_descent,42,137,0.3299553240529589,0.2827610172999632
gradient_descent,42,138,0.24337501144141122,0.2826341468027949
gradient_descent,42,139,0.34443014078619383,0.28247993196273136
gradient_descent,42,140,0.33837132824242167,0.2822453352023549
gradient_descent,42,141,0.3682716662153912,0.2820362256057916
gradient_descent,42,142,0.308203856775775,0.2818321875017771
gradient_descent,42,143,0.23574115876323992,0.2817203966431589
gradient_descent,42,144,0.3428016908463626,0.281520728891193
gradient_descent,42,145,0.22167633738709608,0.28138768004397274
gradient_descent,42,146,0.37436932821210767,0.2811833358173502
gradient_descent,42,147,0.34954266875794504,0.2809576147210728
gradient_descent,42,148,0.3158094507587699,0.2807773900210526
gradient_descent,42,149,0.23479586028666516,0.2806379626749555
gradient_descent,42,150,0.29913666725637983,0.28052157277422785
gradient_descent,42,151,0.21022825868416484,0.28039238463814037
gradient_descent,42,152,0.23176134554136577,0.2802399366057293
gradient_descent,42,153,0.2504339151098268,0.28011931808608304
gradient_descent,42,154,0.2811005312625031,0.2799417659876107
gradient_descent,42,155,0.3092496679905433,0.27971356668192215
gradient_descent,42,156,0.33452886074037097,0.27946961171836815
gradient_descent,42,157,0.3189947964751124,0.2792934446048463
gradient_descent,42,158,0.31767837507344227,0.27907974002763714
gradient_descent,42,159,0.39732498115992876,0.27881330884487004
gradient_descent,42,160,0.29584375802513174,0.2786048694297435
gradient_descent,42,161,0.3366310721111968,0.2783998653997418
gradient_descent,42,162,0.3110900618425134,0.27822514935740095
gradient_descent,42,163,0.2625241309668699,0.2781044578831903
gradient_descent,42,164,0.30514324801268955,0.27792890770649925
gradient_descent,42,165,0.18813053444619712,0.27781289668914827
gradient_descent,42,166,0.21970560828756502,0.27768708213722243
gradient_descent,42,167,0.27456856561341664,0.2775114942478324
gradient_descent,42,168,0.2582318300101941,0.27734744922516563
gradient_descent,42,169,0.29170056487382884,0.27716534061366255
gradient_descent,42,170,0.26967062832454863,0.27697382882133276
gradient_descent,42,171,0.3151236539255019,0.2767705802329527
gradient_descent,42,172,0.29580901066678117,0.27662386338962314
gradient_descent,42,173,0.27256426240544956,0.2765038991977103
gradient_descent,42,174,0.2766924849937003,0.27632513429457267
gradient_descent,42,175,0.32825337942317806,0.2762086803929997
gradient_descent,42,176,0.3119252890512761,0.2760304526960559
gradient_descent,42,177,0.23205945138457557,0.27588194579185393
gradient_descent,42,178,0.3512680398465395,0.27565953733573856
gradient_descent,42,179,0.2201122411712132,0.27557906188900116
gradient_descent,42,180,0.28866089935736267,0.2754127886436986
gradient_descent,42,181,0.31495441879752406,0.27525744849439354
gradient_descent,42,182,0.18905108380436322,0.2751062889286454
gradient_descent,42,183,0.38491965966642494,0.2748420531293668
gradient_descent,42,184,0.3932579661757324,0.27460999375129497
gradient_descent,42,185,0.22806405412454595,0.27442980562222624
gradient_descent,42,186,0.28280550092422674,0.2742875655240572
gradient_descent,42,187,0.2790169644123749,0.27412979644997504
gradient_descent,42,188,0.31412153719540875,0.27390451375753533
gradient_descent,42,189,0.3195097252700266,0.2737505188167246
gradient_descent,42,190,0.2985700860490663,0.27355187500633693
gradient_descent,42,191,0.36229792004112915,0.27336314303887804
gradient_descent,42,192,0.290829917029651,0.273172455339129
gradient_descent,42,193,0.35375569622707603,0.27293530659729975
gradient_descent,42,194,0.39437296324975535,0.27265337397864425
gradient_descent,42,195,0.362868442317726,0.27245530336326806
gradient_descent,42,196,0.26586822546316713,0.272287396263508
gradient_descent,42,197,0.2750203607778829,0.27208960583884806
gradient_descent,42,198,0.22591990038606766,0.27190206682178847
gradient_descent,42,199,0.27708951242397284,0.27174031007474103
gradient_descent,42,200,0.35611908463994085,0.27153811999029
gradient_descent,42,201,0.25075853784911517,0.2713574967852013
gradient_descent,42,202,0.22566595267232226,0.2712147218802551
gradient_descent,42,203,0.32859590285387424,0.2709449228780878
gradient_descent,42,204,0.3106116155193436,0.27076874870398826
gradient_descent,42,205,0.3364740129347736,0.2705441246130119
gradient_descent,42,206,0.2287552290249874,0.27039724647620483
gradient_descent,42,207,0.24383914319480998,0.2702712728577068
gradient_descent,42,208,0.28893562434924486,0.2700485125622383
gradient_descent,42,209,0.38064171736269237,0.26978565066776644
gradient_descent,42,210,0.27639611031657696,0.26957380620111554
gradient_descent,42,211,0.30354819557393353,0.2694017630519467
gradient_descent,42,212,0.2821538259324443,0.2692514173687615
gradient_descent,42,213,0.22244760327728352,0.2691495473950093
gradient_descent,42,214,0.32030057515850124,0.26896646380772155
gradient_descent,42,215,0.32113872987258185,0.26877417206734505
gradient_descent,42,216,0.3240873794962725,0.26854446347604255
gradient_descent,42,217,0.2403367536378578,0.26845217974880803
gradient_descent,42,218,0.23983447056304646,0.26828561294826314
gradient_descent,42,219,0.2777384164572326,0.26816143148374716
gradient_descent,42,220,0.30772668483616333,0.2679420939803674
gradient_descent,42,221,0.24470085492627197,0.2677693069727969
gradient_descent,42,222,0.3272807069242883,0.2675766493033308
gradient_descent,42,223,0.31446933537861466,0.26737349570847896
gradient_descent,42,224,0.33166739147764696,0.267147481958806
gradient_descent,42,225,0.27525135907847986,0.2669847074917487
gradient_descent,42,226,0.3299815649921354,0.2667855025787894
gradient_descent,42,227,0.27701276277543585,0.2666028226629794
gradient_descent,42,228,0.3563271070716802,0.26630754946858953
gradient_descent,42,229,0.2588219717190058,0.2661045423267974
gradient_descent,42,230,0.32053360435365863,0.265889782066958
gradient_descent,42,231,0.3025805011809057,0.265667595941118
gradient_descent,42,232,0.25716779185900657,0.26551154685684614
gradient_descent,42,233,0.2817139576368942,0.2653640601307056
gradient_descent,42,234,0.32167136389278583,0.2651486386598686
gradient_descent,42,235,0.18857631243771472,0.26507266896205894
gradient_descent,42,236,0.26266992863150174,0.2649480071272065
gradient_descent,42,237,0.2631277418397643,0.2648016096929136
gradient_descent,42,238,0.21810313497183065,0.26464322924486083
gradient_descent,42,239,0.32120998549063684,0.26439453868482676
gradient_descent,42,240,0.21915345655465338,0.2642466765611856
gradient_descent,42,241,0.29282257187447164,0.2640479907892554
gradient_descent,42,242,0.2293278368966967,0.26390627918216275
gradient_descent,42,243,0.24867088742734267,0.2637584980321363
gradient_descent,42,244,0.2653340778175293,0.263577446849083
gradient_descent,42,245,0.1934769084528284,0.26344809765375954
gradient_descent,42,246,0.2702518956217055,0.2632680349308533
gradient_descent,42,247,0.30141982642291515,0.26302739753976423
gradient_descent,42,248,0.27794783988438176,0.262844868724791
gradient_descent,42,249,0.25083087370508184,0.26265373642303685
gradient_descent,42,250,0.27765633900964115,0.2624891491451874
gradient_descent,42,251,0.27735068805720686,0.2623129052223846
gradient_descent,42,252,0.26841236096179744,0.2621192893853397
gradient_descent,42,253,0.28241295411758727,0.2619458061949864
gradient_descent,42,254,0.28373111760675396,0.2617122188478354
gradient_descent,42,255,0.24374155093666075,0.2615663173796553
gradient_descent,42,256,0.2469271870499482,0.26141018988060594
gradient_descent,42,257,0.3440704190539662,0.2611891535588169
gradient_descent,42,258,0.3321942386931209,0.26097079669331813
gradient_descent,42,259,0.22459779459704876,0.2608309083412809
gradient_descent,42,260,0.27935302062539513,0.2606428736705583
gradient_descent,42,261,0.29441824813111084,0.2604379499580997
gradient_descent,42,262,0.25287630871001987,0.26028727875136654
gradient_descent,42,263,0.26052665809654096,0.26007977835016616
gradient_descent,42,264,0.2640331561037047,0.2599052399838945
gradient_descent,42,265,0.2899322417438629,0.25969262147077266
gradient_descent,42,266,0.331058645536209,0.25946267033656595
gradient_descent,42,267,0.320569018796375,0.25920821370048164
gradient_descent,42,268,0.35614165907709616,0.25894639796295055
gradient_descent,42,269,0.29822407445822763,0.2587286936856898
gradient_descent,42,270,0.18646724929522668,0.258599198074804
gradient_descent,42,271,0.3077986284394872,0.25834119555268437
gradient_descent,42,272,0.2392118679532145,0.2581650788480348
gradient_descent,42,273,0.27657065151574534,0.2579705386699313
gradient_descent,42,274,0.3044936005843597,0.25777107798207805
gradient_descent,42,275,0.22946922784167664,0.2575723044598321
gradient_descent,42,276,0.30346340696527324,0.25742515688565654
gradient_descent,42,277,0.2503708794312217,0.25722714100898275
gradient_descent,42,278,0.3628597870196725,0.2570131210341681
gradient_descent,42,279,0.2369649329521111,0.256843922964857
gradient_descent,42,280,0.25765226319308987,0.25663391082817466
gradient_descent,42,281,0.25298277150772575,0.25644239928185203
gradient_descent,42,282,0.21215858204586435,0.2562843617816184
gradient_descent,42,283,0.22348389841200558,0.2561194726935369
gradient_descent,42,284,0.2486608371810764,0.25594511311817136
gradient_descent,42,285,0.22270975350733707,0.2557891797167395
gradient_descent,42,286,0.28590654347633687,0.2555515556496904
gradient_descent,42,287,0.2841298756866042,0.25529913562782525
gradient_descent,42,288,0.31568069741579524,0.2550621201251924
gradient_descent,42,289,0.24053628449423764,0.2548759176553289
gradient_descent,42,290,0.21019451250371635,0.25469105484948457
gradient_descent,42,291,0.32626963179957813,0.2544367693340147
gradient_descent,42,292,0.2894913049167723,0.254238291401702
gradient_descent,42,293,0.2153952379212295,0.2540474952681866
gradient_descent,42,294,0.30059963900852393,0.2538042672674114
gradient_descent,42,295,0.23389278769151778,0.25364493409428546
gradient_descent,42,296,0.26927307207324414,0.2534430313773625
gradient_descent,42,297,0.26988703911779877,0.2532582697641147
gradient_descent,42,298,0.21305803695190118,0.2531403466437367
gradient_descent,42,299,0.2162324339555714,0.2530311678822254
gradient_descent,42,300,0.29567302693725067,0.25281484585032793
gradient_descent,43,1,0.848385938525344,0.5902286663824404
gradient_descent,43,2,0.6264460851196336,0.5897026483122956
gradient_descent,43,3,0.6386091454066591,0.5891075745076296
gradient_descent,43,4,0.6014402570441222,0.5884646490768201
gradient_descent,43,5,0.7102799204003583,0.5877871347482047
gradient_descent,43,6,0.7758100440674583,0.5870580916168188
gradient_descent,43,7,0.917148873978889,0.5862318832159549
gradient_descent,43,8,0.5442373592985119,0.5858074544179731
gradient_descent,43,9,0.7374299865868773,0.5851403880305932
gradient_descent,43,10,0.7693097792844771,0.5844591736950357
gradient_descent,43,11,0.7828489534405597,0.5837944231529911
gradient_descent,43,12,0.8064513933765425,0.5830310706932189
gradient_descent,43,13,0.8138301318767072,0.5823833888543775
gradient_descent,43,14,0.6005030077743898,0.5818037986222341
gradient_descent,43,15,0.8069448293769459,0.5810407846153544
gradient_descent,43,16,0.7451622039289055,0.5803263371044781
gradient_descent,43,17,0.9421067014519885,0.5794602810553965
gradient_descent,43,18,0.6087728480464185,0.5788446914921397
gradient_descent,43,19,0.7266974475055323,0.5782355020123414
gradient_descent,43,20,0.9856402945094985,0.5774079156900507
gradient_descent,43,21,0.8694505626310427,0.5766195071426116
gradient_descent,43,22,0.5798644851532355,0.5760977511415667
gradient_descent,43,23,0.8363607193570399,0.5753232896440225
gradient_descent,43,24,0.5702432968956546,0.5748406253405035
gradient_descent,43,25,0.6595620013433255,0.5742861056502011
gradient_descent,43,26,0.8561698290350139,0.5734521900739994
gradient_descent,43,27,0.6929073109824744,0.5727619814331513
gradient_descent,43,28,0.6847119651218789,0.5721939859792581
gradient_descent,43,29,0.7932410826439689,0.5713796343472666
gradient_descent,43,30,0.7807476693752293,0.5707476795257764
gradient_descent,43,31,1.0268618696372125,0.5697816184870378
gradient_descent,43,32,0.7460072498076025,0.5691365183787149
gradient_descent,43,33,0.6776652205574966,0.5685901964457565
gradient_descent,43,34,0.6826479811592789,0.5679916739377341
gradient_descent,43,35,0.6515094762761442,0.5674580962678907
gradient_descent,43,36,0.8995043105988102,0.566752969880188
gradient_descent,43,37,0.8112027744441899,0.566084210006328
gradient_descent,43,38,0.6256806629359863,0.5655271241020939
gradient_descent,43,39,0.5115447482496998,0.5650876510847661
gradient_descent,43,40,0.633858565838223,0.5644894714208709
gradient_descent,43,41,0.8042443427820827,0.5637652036723202
gradient_descent,43,42,0.6568288268596244,0.5632413913110984
gradient_descent,43,43,0.7695431085396505,0.5626552960290735
gradient_descent,43,44,0.5753254757808024,0.5621336364219844
gradient_descent,43,45,0.7834663783624581,0.5614985076175635
gradient_descent,43,46,0.7040233484705911,0.5608533113354608
gradient_descent,43,47,0.5616190178500453,0.5603516630340423
gradient_descent,43,48,0.8314858581250013,0.5596299930408573
gradient_descent,43,49,0.556964558036101,0.5591295749270295
gradient_descent,43,50,0.5245577285514214,0.5586693396796661
gradient_descent,43,51,0.4042807957615838,0.5584075917223824
gradient_descent,43,52,0.8307645291542542,0.5577304885744936
gradient_descent,43,53,0.757052056492368,0.5570553323426736
gradient_descent,43,54,0.5115291119616421,0.5566494061152485
gradient_descent,43,55,0.8353155819407132,0.5559301429560211
gradient_descent,43,56,0.621687120687745,0.5553253098921794
gradient_descent,43,57,0.6773190213103106,0.5547731760960254
gradient_descent,43,58,0.6152189233990208,0.554332696720025
gradient_descent,43,59,0.8756895965107925,0.5535754978585268
gradient_descent,43,60,0.8631399350425035,0.5528734038869255
gradient_descent,43,61,0.8746179457702357,0.552111136785346
gradient_descent,43,62,0.7772242933935074,0.5514684231112212
gradient_descent,43,63,0.7162486703315024,0.5507897589687701
gradient_descent,43,64,0.546158173985932,0.5503564138920441
gradient_descent,43,65,0.7004896989037669,0.5496357166352815
gradient_descent,43,66,0.5206156107468248,0.5492343888045523
gradient_descent,43,67,0.7250794070666107,0.5486592713619612
gradient_descent,43,68,0.7592908147462167,0.5481022165375715
gradient_descent,43,69,0.6679060141732512,0.5476058212165926
gradient_descent,43,70,0.7093414220709338,0.5469756791147916
gradient_descent,43,71,0.8609213325461659,0.5462039402995759
gradient_descent,43,72,0.6498337166033046,0.5456150589603519
gradient_descent,43,73,0.7141350865890267,0.5449402021487684
gradient_descent,43,74,0.7614070941794849,0.5442860671928728
gradient_descent,43,75,0.6255735847377173,0.5437245665111077
gradient_descent,43,76,0.6540167093697465,0.5431790285402267
gradient_descent,43,77,0.6792310099023289,0.5426147183334077
gradient_descent,43,78,0.6069051865598689,0.54206051587908
gradient_descent,43,79,0.6663531004966965,0.5414913334192135
gradient_descent,43,80,0.5300779642507168,0.5410254126721229
gradient_descent,43,81,0.5302606714033804,0.540578439278893
gradient_descent,43,82,0.4103605002581413,0.5402365286413963
gradient_descent,43,83,0.737658461476103,0.5395769821156536
gradient_descent,43,84,0.6768328809666257,0.5389549858410873
gradient_descent,43,85,0.6842057011098713,0.538342306886451
gradient_descent,43,86,0.8201749400376827,0.5375056140876749
gradient_descent,43,87,0.6999639722596398,0.5368281413107063
gradient_descent,43,88,0.7223162227885013,0.5361952189657734
gradient_descent,43,89,0.691519960620991,0.5355867888578542
gradient_descent,43,90,0.5768810000200534,0.5350957003777209
gradient_descent,43,91,0.6407212635839044,0.5346431155591992
gradient_descent,43,92,0.5087431615462712,0.5342881221591774
gradient_descent,43,93,0.5693623884276005,0.5338126009783081
gradient_descent,43,94,0.7179730960548577,0.5332093967302348
gradient_descent,43,95,0.7752427213363784,0.532441583365478
gradient_descent,43,96,0.5295015937815309,0.5319827686097294
gradient_descent,43,97,0.6610503239977639,0.5314302464783993
gradient_descent,43,98,0.7154505625798182,0.5307978886184371
gradient_descent,43,99,0.5390570151150698,0.5303805832501254
gradient_descent,43,100,0.7108179103098551,0.529764458737929
gradient_descent,43,101,0.5963759568821378,0.5292530362870771
gradient_descent,43,102,0.6942640282655763,0.5285800922016022
gradient_descent,43,103,0.5576083844609371,0.5279886324640078
gradient_descent,43,104,0.6800913991258712,0.5274637802981554
gradient_descent,43,105,0.551463119862402,0.5270020235604791
gradient_descent,43,106,0.5829794914930537,0.5265226785896013
gradient_descent,43,107,0.5485861081560496,0.5260253783063251
gradient_descent,43,108,0.7320794788635421,0.5254249795238823
gradient_descent,43,109,0.5686603568648707,0.5248846591585973
gradient_descent,43,110,0.44531346722400184,0.5245250060987485
gradient_descent,43,111,0.7987570189078874,0.5237599104396884
gradient_descent,43,112,0.6121436512494387,0.5231709223901799
gradient_descent,43,113,0.5579237926962903,0.5227516335952934
gradient_descent,43,114,0.5596493683483601,0.522180358396019
gradient_descent,43,115,0.4847734560850776,0.5218042998197209
gradient_descent,43,116,0.759364699881915,0.5210829025462471
gradient_descent,43,117,0.531034461912213,0.5205559427851034
gradient_descent,43,118,0.6153811507693513,0.5200431853018807
gradient_descent,43,119,0.8768325047376633,0.5192653223823388
gradient_descent,43,120,0.6822052870719361,0.5185586044091616
gradient_descent,43,121,0.4933055801802275,0.5180923427499372
gradient_descent,43,122,0.6692807452310676,0.5175055254131185
gradient_descent,43,123,0.5672532654970235,0.5170488017043254
gradient_descent,43,124,0.7315332754121386,0.516437965918292
gradient_descent,43,125,0.5500590367840517,0.5159525783522615
gradient_descent,43,126,0.560602249431626,0.5155675320207713
gradient_descent,43,127,0.5668920022833898,0.5149490731732564
gradient_descent,43,128,0.6282688575082697,0.5143522047753105
gradient_descent,43,129,0.6243711923265909,0.5137470954343162
gradient_descent,43,130,0.5064395885897928,0.5132733438876065
gradient_descent,43,131,0.5361550620243927,0.5127564886107877
gradient_descent,43,132,0.6512654786020131,0.5121685782293857
gradient_descent,43,133,0.6468869041855037,0.511549890322319
gradient_descent,43,134,0.5663604379166938,0.5109690733717369
gradient_descent,43,135,0.612478868571662,0.5103426156087152
gradient_descent,43,136,0.7162877922504987,0.5096549620019021
gradient_descent,43,137,0.6085492201958574,0.5091237972937309
gradient_descent,43,138,0.6746372546391053,0.5084017928645806
gradient_descent,43,139,0.5849912229697443,0.5078018629270619
gradient_descent,43,140,0.5185391629669163,0.5072333295930583
gradient_descent,43,141,0.5519448284040979,0.5066436459612963
gradient_descent,43,142,0.6277502761694521,0.5059789007328735
gradient_descent,43,143,0.6313940163609557,0.505442768947881
gradient_descent,43,144,0.6116601314967617,0.504838370958927
gradient_descent,43,145,0.5136478343021003,0.5043826024155332
gradient_descent,43,146,0.6132867850931438,0.5037841153846596
gradient_descent,43,147,0.5451348377743587,0.503281053275769
gradient_descent,43,148,0.7436851385071699,0.5024005088721818
gradient_descent,43,149,0.4839397748700325,0.5018874974982896
gradient_descent,43,150,0.709729767410433,0.501106182144731
gradient_descent,43,151,0.5776060306783883,0.5005746003190352
gradient_descent,43,152,0.5768473396178886,0.5000455466685324
gradient_descent,43,153,0.5865204508962174,0.49941831130943876
gradient_descent,43,154,0.43894952665828857,0.4989165307908183
gradient_descent,43,155,0.6562893158373335,0.4982275873626313
gradient_descent,43,156,0.45958604557185445,0.4976878977101274
gradient_descent,43,157,0.5030134511542655,0.49712267609557925
gradient_descent,43,158,0.48163582013885564,0.4965711940058854
gradient_descent,43,159,0.6050294922238072,0.4960115186625545
gradient_descent,43,160,0.8497917828921188,0.4951125826065764
gradient_descent,43,161,0.43334185491927524,0.4947288953989637
gradient_descent,43,162,0.5488205876045966,0.49418881923312996
gradient_descent,43,163,0.6126549524377021,0.4935511399794333
gradient_descent,43,164,0.5794875064755993,0.49293589951664946
gradient_descent,43,165,0.6602418787476133,0.492198999311115
gradient_descent,43,166,0.49345840951584025,0.49165393084227005
gradient_descent,43,167,0.6031232677820628,0.4909945800154728
gradient_descent,43,168,0.6841449847380681,0.49027573072200936
gradient_descent,43,169,0.4817292470691009,0.4897794583736315
gradient_descent,43,170,0.5547339867661059,0.4892166073912339
gradient_descent,43,171,0.7635520597732499,0.4883621472894572
gradient_descent,43,172,0.47201046356093,0.4877930403101224
gradient_descent,43,173,0.6316427937983646,0.4871026063582954
gradient_descent,43,174,0.5897748844397817,0.486489683040247
gradient_descent,43,175,0.5800443554189456,0.48586226776387803
gradient_descent,43,176,0.5447740425671131,0.4853303008620419
gradient_descent,43,177,0.5989801617448879,0.4847734548896768
gradient_descent,43,178,0.5007232369420191,0.48423262355423535
gradient_descent,43,179,0.566313566727671,0.4834510079564465
gradient_descent,43,180,0.49701907871851675,0.4829102518147261
gradient_descent,43,181,0.5571646286165722,0.48231103092353195
gradient_descent,43,182,0.6001188786077347,0.4816504782337195
gradient_descent,43,183,0.48638718078097787,0.48109230449276
